prediction,uncertainty
correct,4.353152568556355e-05
correct,0.005182257932089102
correct,0.010868291167177843
correct,3.3861314236771124e-07
correct,1.427876011740712e-06
correct,1.3644392412454686e-06
correct,0.005885005412077316
correct,0.00022577531766601675
correct,0.00045249070374234234
correct,2.2907455595936638e-05
correct,0.0008854976210832022
correct,3.4884689266545735e-05
correct,0.003001721366835814
correct,0.0015727139035546496
correct,3.414438916817201e-05
correct,4.602573411531957e-06
correct,0.0006890690783967783
correct,8.842295781948376e-05
correct,0.0037613982820610616
correct,0.002525852282016262
correct,0.0004817227225661464
correct,8.569807056453217e-05
correct,4.246066626569351e-05
correct,0.0005603974992604857
correct,4.229759013412284e-05
correct,0.0013314710497069927
correct,5.76489509636222e-05
correct,0.00035701633012177696
correct,4.452046017539714e-05
correct,0.00017633769278396907
correct,0.008139210229160171
correct,0.00048543941756516295
correct,0.005950089067958127
correct,0.0022455696011803457
correct,0.0016049877363246764
correct,0.0005564931922572802
correct,0.0009438782281366972
correct,0.00019670147252147884
correct,0.009087010551973952
correct,0.0011410252926654042
correct,8.504868526179575e-06
correct,5.385506293473522e-06
correct,0.0008333594648240091
correct,0.062395950332970934
correct,0.00015661267193574653
correct,0.0032338922173494942
correct,5.73864902293753e-06
correct,0.00037630666057328685
correct,0.00010137991763846942
correct,0.00026050769979078466
correct,1.6406663262535274e-06
correct,0.002241802954565993
correct,0.00013070446055284325
correct,8.978888336151415e-05
correct,0.014209038457620636
correct,0.0002413027424297298
correct,0.0002919317486481705
correct,7.702903595458667e-07
correct,8.853407828741551e-05
correct,0.12941957921314823
correct,0.05399707841212712
correct,0.12497135823060053
correct,0.07431705984085701
correct,0.20167210986659723
correct,0.08318954486644148
correct,0.16467790554499673
correct,0.15988048344258782
correct,0.21584384178685562
correct,0.03747029388749764
correct,0.14269218865973632
correct,0.014556143370049759
correct,0.11098679269675121
correct,0.08790053750657943
correct,0.12793763932304827
correct,0.11534253629959734
correct,0.12965922089335163
correct,0.1311235877608547
correct,0.05059352231201239
correct,0.059567866619542435
correct,0.11035281093159736
correct,0.039653919217354304
correct,0.2079528804359171
correct,0.012910422532416213
correct,0.09997822134861499
correct,0.048283369355138
correct,0.18843658168673447
correct,0.041492222071309155
correct,0.1498004640149705
correct,0.08513992893350453
correct,0.18772735249866485
correct,0.021239824226619686
correct,0.01990861280859045
correct,0.06234478488899276
correct,0.0695232401682607
correct,0.03141214260198762
correct,0.13719632163208484
correct,0.04633890668068939
correct,0.12248778666819293
correct,0.13467996281048428
correct,0.15101941864332283
correct,0.06520473527987543
correct,0.011515536611219401
correct,0.12333950615634154
correct,0.06824315502229134
correct,0.17323923866014193
correct,0.055738997086833594
correct,0.13369555358222296
correct,0.10794929709957889
correct,0.06432277841988862
correct,0.056977946485914775
correct,0.047806039973595386
correct,0.13069393784225164
correct,0.03631034875793882
correct,0.08924585780170262
correct,0.16215851853666613
correct,0.12091343696191285
correct,0.13779927895374128
correct,0.08998271862962817
correct,0.11550499676678933
correct,0.21994027980591851
correct,0.15304952392766966
correct,0.17916036222619078
correct,0.12145218288833659
correct,0.06460127504208746
correct,0.08057785640785087
correct,0.12517120554764877
correct,0.12872802488506424
correct,0.001448576228984667
correct,0.009557275895117968
correct,0.017438252750120082
correct,0.028928643026299588
correct,0.00915668694954674
correct,0.01066339778797689
correct,0.1675492901966432
correct,0.004501405969573785
correct,0.0769420795992668
correct,0.10807996040224098
correct,0.010281514118978641
correct,0.0665060471518001
correct,0.00032133715030631117
correct,0.05311564867895906
correct,0.011681890372419125
correct,0.0017629103911441578
correct,0.0020726949666281702
correct,0.011124284308024363
correct,0.0011710830148049065
correct,0.0009330007642476449
correct,0.0009635309156518809
correct,0.00029214572726962435
correct,0.027418577870344105
correct,0.09758040152331819
correct,0.24072742811973155
correct,0.10901610253061031
correct,0.049201681829508515
correct,0.02612389414461126
correct,0.11051751993275374
correct,0.07890701179620278
correct,0.021600691167904765
correct,0.002422129995275516
correct,0.009784966326070803
correct,0.03378970074931759
correct,0.03895081603418499
correct,0.021790681811808987
correct,0.029265936430405457
correct,0.16494567305075275
correct,0.00012388359980429462
correct,0.008059036462135053
correct,0.12057283692167413
correct,0.15414002789599213
correct,0.00085480174408436
correct,0.11709607056052147
correct,0.06489307665461207
correct,0.15989466114215242
correct,0.017105061472219435
correct,0.16385320639226633
correct,0.0885525820201587
correct,0.0030259714796972603
correct,0.16704690593801866
correct,0.014608561525740919
correct,0.031539444800785715
correct,0.0038448806763060196
correct,0.00022592612461204013
correct,0.07154292906556856
correct,0.059664042383047226
correct,0.11024726387096848
correct,0.03667788652375058
correct,0.03565961550637309
correct,0.04202815120326723
correct,0.17487878467329024
correct,0.03343989686376695
correct,0.010628708763084443
correct,0.08667046310238992
correct,0.014821133249201281
correct,0.18824125558624125
correct,0.030033102363004466
correct,0.010523381096677688
correct,0.011380315091344396
correct,0.09124673112850216
correct,0.006168880084883236
correct,0.0005961559552639178
correct,0.006025820600658721
correct,0.0007614872047737245
correct,0.01105167136760505
correct,0.008310552308099819
correct,0.0028325808443527053
correct,0.09926621060012426
correct,0.061829982506478746
correct,0.0006634235205896579
correct,0.0006609326562925603
correct,0.0006599477202480749
correct,0.0028587273650737275
correct,0.09986814629726111
correct,0.007558256556059655
correct,0.008629686698868001
correct,0.026918144147726874
correct,0.0038069335074169403
correct,0.006242214396756218
correct,0.10029123348433984
correct,0.03126104263474174
correct,0.08814416296671904
correct,0.053645965845213237
correct,0.0018216460619260625
correct,0.0029379194896548195
correct,0.0826321024777729
correct,0.17597725115359208
correct,0.03236873598493735
correct,0.17299994394286872
correct,0.04625258638791335
correct,0.18099372809041417
correct,0.13456111713084576
correct,0.011363637376343955
correct,0.17505834538835155
correct,0.0016774398323489142
correct,0.002046104019161257
correct,0.06960709921798462
correct,0.01792563453319387
correct,0.0008102833333842876
correct,0.0854965089306066
correct,0.05840006783450409
correct,0.03505811445583417
correct,0.016865956178229398
correct,0.009651474143747243
correct,0.0002374898101199995
correct,0.0014983390188149843
correct,0.17436057348352269
correct,0.0033994300451063507
correct,0.12145252123260944
correct,0.23239085726446285
correct,0.1184715643086123
correct,2.659623101689216e-07
correct,0.00950458422968928
correct,0.02971952209760333
correct,4.363382274158908e-06
correct,0.12803858135510648
correct,0.040749667303994014
correct,0.015623051907590698
correct,0.003776724352039376
correct,0.09701061339791676
correct,0.003142976873406648
correct,0.11715615236795827
correct,0.19221363782098222
correct,0.001361447297429514
correct,0.11573341786366989
correct,0.09507994012669153
correct,0.10014805219271992
correct,0.0007210213068222253
correct,0.0006706501550731499
correct,0.0004621948673309047
correct,0.05703588058940695
correct,0.047273052635264816
correct,0.0012155340091301956
correct,0.18469909562260578
correct,0.06918305766470705
correct,0.2214660457883101
correct,7.317343911207766e-05
correct,0.06863754210714523
correct,0.14943830398992874
correct,0.0001901221368388267
correct,0.21980784864914704
correct,0.07659913163671435
correct,0.19972631517059058
correct,0.009095748016940056
correct,0.02311375259988987
correct,3.396474687200964e-05
correct,0.02360185848415469
correct,0.1862057588619845
correct,0.0026328686947325926
correct,0.006481663420041686
correct,0.16576478350302512
correct,0.00019008896829724524
correct,0.008101759292421327
correct,0.023511533707828935
correct,0.11127608736908526
correct,0.02064309882051085
correct,0.04717820464012015
correct,0.2236011465837607
correct,0.0023052450301353574
correct,0.03261458359371513
correct,0.014520682870948199
correct,0.009259722924604861
correct,0.016983976862860985
correct,0.19125712862912164
correct,0.14782843389669373
correct,0.11094294384446475
correct,0.2290451816074952
correct,0.0011890220265778093
correct,0.04414461327253821
correct,0.00021061111868001924
correct,0.015377695293527845
correct,0.017163935655284516
correct,0.00021930837434921757
correct,0.009402713355966132
correct,0.006029635946588049
correct,0.0015377244191070241
correct,0.08896757721489598
correct,0.09105426379176279
correct,0.12403533101717765
correct,0.022957564980507612
correct,0.0016521477734309162
correct,0.17593440359735785
correct,0.18499099925757387
correct,0.039228340516267515
correct,4.3796615819415995e-05
correct,4.373463099731436e-06
correct,1.0511858321596238e-05
correct,1.211211547938677e-05
correct,0.1118167489944394
correct,0.17109884928585936
correct,0.00012111862367518263
correct,9.881377233816185e-06
correct,1.0834454574590768e-05
correct,0.0005322738418488307
correct,1.3578460068335606e-05
correct,5.6110990758161015e-06
correct,0.0007296874471303236
correct,6.358383933648617e-05
correct,0.0002371386992212343
correct,0.00017508769810096398
correct,4.487693198556131e-06
correct,0.00019894952380928173
correct,0.00033378307780771767
correct,0.0002101187297378086
correct,0.0008700074224545737
correct,0.0017340070073400408
correct,7.740330206265488e-05
correct,8.450539035510704e-05
correct,0.00045264079545675204
correct,2.2576264997933646e-05
correct,0.002057043288208272
correct,0.0061827053735763636
correct,7.512951175751738e-05
correct,0.00704200957895586
correct,6.009094224351931e-07
correct,3.677201982990805e-06
correct,0.0008051921466951249
correct,1.181140289275482e-05
correct,0.00018061313477642539
correct,0.00039237403501098296
correct,2.397695812579319e-05
correct,0.035278792311716246
correct,1.2374556519317697e-05
correct,0.0020228951316436598
correct,2.905107395549178e-06
correct,0.0002138070296667914
correct,1.8762436389451927e-06
correct,7.054168386181172e-06
correct,1.9186637941275925e-06
correct,0.00038786503140459793
correct,4.776851300658669e-05
correct,2.9731370389616745e-06
correct,5.018048316295791e-06
correct,0.00013216809893523189
correct,4.227028955251902e-05
correct,5.993884213738111e-06
correct,3.449492279187196e-05
correct,3.4325117140649795e-05
correct,6.703736332243322e-05
correct,0.00014232356721963774
correct,0.00014457988689986286
correct,5.639349255491743e-06
correct,1.2390317593578367e-05
correct,1.1312352325868513e-06
correct,1.4470125958600448e-05
correct,4.386012899392325e-05
correct,0.0008357720770497837
correct,0.0035675668851589595
correct,3.802402621474172e-06
correct,8.222546675301499e-05
correct,9.178535900431265e-05
correct,0.0001645008506131895
correct,9.739095562289889e-05
correct,9.670043894515693e-06
correct,1.0850999241346164e-05
correct,2.530995702430934e-06
correct,7.1069410175739975e-06
correct,1.5950341038754711e-06
correct,0.00013956995428389472
correct,5.931459905175068e-06
correct,1.8997618916282792e-06
correct,0.00010800968504033444
correct,0.0009449751144795281
correct,0.00028154721919359935
correct,0.0042620612685036075
correct,6.375412665578658e-06
correct,2.451446620962279e-05
correct,0.024484744471396567
correct,0.0003010469003499363
correct,0.0022333301732997946
correct,2.9439974031943844e-06
correct,6.0960075984258625e-05
correct,0.00075457043447967
correct,0.03182749384158738
correct,4.162829183908982e-05
correct,3.238349857170441e-05
correct,0.0007205414794270772
correct,1.0136043573068973e-05
correct,1.0949496931479084e-05
correct,4.9670206915630704e-05
correct,3.859528681206984e-05
correct,0.0006175052219872599
correct,0.0001481850971559529
correct,4.986443966082338e-05
correct,0.0030589837931572594
correct,0.0010769226790894564
correct,0.031700925103619014
correct,0.011444637554513892
correct,0.009419960234910615
correct,0.0007984624822585822
correct,3.7573239621514174e-05
correct,0.0016261742567545859
correct,0.0025333111679886468
correct,0.01078051951135089
correct,0.003695452812306851
correct,0.0005347548976698435
correct,0.0002875154468573871
correct,0.00599098470216554
correct,0.005079161272465209
correct,0.001297406410039993
correct,0.001872816859680548
correct,0.035523269131726966
correct,0.0009175137240523025
correct,0.0011689028892497408
correct,0.01133590351538064
correct,0.0028074465499640703
correct,0.0673260746071961
correct,0.00035342928356806247
correct,0.0994244272672274
correct,3.239943278610619e-05
correct,0.026139342121788405
correct,0.025665994227527793
correct,0.015976153780537277
correct,0.0003730017249233826
correct,0.0018532227937863531
correct,0.0003294169695597527
correct,0.0005303365186981558
correct,0.0060531715035719354
correct,2.8725442667790665e-05
correct,0.009872189909180352
correct,0.09029789238392744
correct,0.002414804406661649
correct,0.00019357141996077367
correct,0.08380410583331424
correct,0.0015605501821448133
correct,0.08562891857364142
correct,0.00020730863113622663
correct,0.009830852903675176
correct,0.0004065715609290437
correct,0.0008169293692413895
correct,0.0006443543631593878
correct,0.001529378916023042
correct,0.00061219005018523
correct,0.017764320313711716
correct,0.01412292933511774
correct,0.0006270724005717869
correct,0.0024827582978714357
correct,0.06570319016720823
correct,0.00012992392356826432
correct,5.552305518407194e-05
correct,0.11772371189540326
correct,0.0007200926870498268
correct,0.0013899892756257333
correct,0.0015203775512707854
correct,0.0018307782665850762
correct,0.0015120250884970935
correct,0.029592479995523585
correct,0.08930652577064073
correct,0.012629940372161664
correct,0.01573804184060224
correct,0.000643473752343941
correct,0.00017081306979432534
correct,0.012326120522035447
correct,0.0002599110292503376
correct,0.08356354361217903
correct,0.03629562447581305
correct,8.022435675186234e-05
correct,0.01444682298736152
correct,0.007354891421081351
correct,0.004380606802925045
correct,0.0005214720951388553
correct,0.0021689743448397958
correct,0.047264494009596904
correct,0.0008311111617540511
correct,0.00038394888296658445
correct,0.06806564740530376
correct,0.13077899736452955
correct,0.008480491787314347
correct,0.01425800946983593
correct,0.006044020081207009
correct,0.001977766668700143
correct,0.11083089991376904
correct,0.0010872707630743025
correct,0.0326482616290219
correct,0.0001900723633168898
correct,0.0025994861500834164
correct,0.0012572286132360314
correct,0.13994670444585444
correct,0.005684126652999681
correct,0.0005132555997807062
correct,0.0015750012183775668
correct,0.009233518740531481
correct,0.012701938853872977
correct,0.05499485133244981
correct,0.053847012094297084
correct,0.011890193400885896
correct,0.010054436919441186
correct,0.014403011878998437
correct,0.0003365821110585801
correct,1.7434129346660755e-05
correct,0.0031342643462391423
correct,0.04937991024728478
correct,0.02398564100378086
correct,0.002385473630609346
correct,0.00013708018413541336
correct,0.0009427879449322406
correct,5.833246585616968e-05
correct,9.558840483827501e-05
correct,0.014566443752578205
correct,0.008109453956639347
correct,0.0005250967996901403
correct,0.000498866282589487
correct,0.0028273861882710436
correct,0.00048086925018897325
correct,0.06696414358461932
correct,0.00022668565123123264
correct,0.04118987502202263
correct,0.00036716670861667276
correct,0.0016132972107885544
correct,0.002496512989424551
correct,0.005130235070909794
correct,0.0034065027646961225
correct,0.0011880363860742775
correct,0.009261845214661255
correct,0.001575146565180666
correct,0.0003899784569440034
correct,0.00011428120933411886
correct,0.011981478546174349
correct,0.00018691504695570604
correct,0.0016611478510241797
correct,2.1778349732783163e-05
correct,0.0004382269605302892
correct,0.012287202072910357
correct,0.00047327376981199786
correct,7.188890650347327e-05
correct,0.00015166783252952508
correct,0.031920684170591795
correct,0.008948208666948253
correct,8.728239313735323e-05
correct,0.0016918146405917737
correct,1.1034543993917442e-05
correct,0.011924315209124365
correct,0.0014737472210391252
correct,0.002283712698264228
correct,4.7015113340502466e-05
correct,0.0008893410604954846
correct,0.0367122585544614
correct,0.09885105202892797
correct,0.0003666585394956395
correct,0.0007855884493786434
correct,0.00229978209988247
correct,0.013452352534146639
correct,0.0009618323916584391
correct,0.006601953860695415
correct,0.055496183764855024
correct,0.011682712721919666
correct,0.003317357879898679
correct,0.013201813939647705
correct,0.00430957823517346
correct,0.0038713861182612707
correct,0.05550618294294003
correct,0.01240493039111942
correct,0.007457594136879781
correct,0.001530306989948846
correct,9.545197967091354e-05
correct,0.06963630139274199
correct,0.016772049025080147
correct,7.408948088661429e-05
correct,0.007089640636467978
correct,0.012047200281044073
correct,2.5340131252693682e-05
correct,7.230346236556165e-05
correct,0.05033898676032686
correct,0.004613232872195319
correct,0.0013540245292746795
correct,0.06692951690214208
correct,0.0017980992834145928
correct,0.005123804652221484
correct,0.0002478589926035361
correct,0.0013913988532677727
correct,0.0004023854851068159
correct,0.026666725346856067
correct,0.001198039840559096
correct,0.0005511022320940069
correct,0.019868907002417082
correct,0.00038243319740247816
correct,0.004185000612306512
correct,0.011016303433785811
correct,0.0005808114358567053
correct,0.0001266280357745895
correct,0.00015272542231030314
correct,0.0029981637342308782
correct,0.012868978056894046
correct,0.054355815287709275
correct,0.005852450973125713
correct,0.03153908166971572
correct,0.07186603534370298
correct,0.03243451404545628
correct,0.007585756794289627
correct,0.035789456872757974
correct,0.029920598049057088
correct,0.008114475973954536
correct,0.09463257697702486
correct,0.10830602849649201
correct,0.18400105536747677
correct,0.0037497921874526715
correct,0.006760677682717976
correct,0.011097591751734623
correct,0.06453143106869834
correct,0.0011986478060873379
correct,0.10186411544413247
correct,0.005165798436380189
correct,0.027584045733447884
correct,0.0870534065338718
correct,0.08016631382454119
correct,0.15068037555072647
correct,0.00913507952026493
correct,0.00339184034781859
correct,0.003990340099748344
correct,0.0047330238664217514
correct,0.028485530769712015
correct,0.002910410110984458
correct,0.010320181166880722
correct,0.05860432624316722
correct,0.03045274961804924
correct,0.041669817760011926
correct,0.06836038710720063
correct,0.004003479610496567
correct,0.03359520357430014
correct,0.0027952367456321797
correct,0.001786362856329862
correct,0.00970328421988778
correct,0.0007819288477828029
correct,0.09942411115624586
correct,0.015872485887426294
correct,0.056373468925643926
correct,0.02515071232539916
correct,0.019646515133966636
correct,0.0060572708927812535
correct,0.003016064653462453
correct,0.034313225705563825
correct,0.00603675161607733
correct,0.009778761535129441
correct,0.01816441317664084
correct,0.032405266707539744
correct,0.028289506177045603
correct,0.07535325073856318
correct,0.014226588360849687
correct,0.09635144332719162
correct,0.12882328601839857
correct,0.1448788828986269
correct,0.01239231379979282
correct,0.013010045139423032
correct,0.014622503900695312
correct,0.04107467189745053
correct,0.09726561000985137
correct,0.06520135608809076
correct,0.016394045316252
correct,0.014288418014100843
correct,0.00371273033852572
correct,0.036927339338453914
correct,0.014219472007294282
correct,0.059582863850752656
correct,0.0799102394901671
correct,0.01860738023620538
correct,0.07482491005131177
correct,0.027289783045075486
correct,0.0056843704847778335
correct,0.007970101761298603
correct,0.09792439394888348
correct,0.011197023426989564
correct,0.0011492152380530936
correct,0.01262035165056014
correct,0.0288146608376474
correct,0.05347445200737281
correct,0.015691226134058
correct,0.06324307719993354
correct,0.07851726636202304
correct,0.010457276998388622
correct,0.002950807552234561
correct,0.024486507994849752
correct,0.012300042768359706
correct,0.006608710312132155
correct,0.007136799419824467
correct,0.06883699136976308
correct,0.0002700437578877705
correct,0.004600315694770894
correct,0.012875406243758186
correct,0.0006432768230690296
correct,0.001169801268202058
correct,0.0007447997712590309
correct,0.00036790050003794096
correct,0.01990678872407507
correct,0.003510255259716237
correct,0.001628971086653936
correct,0.0034625360367674727
correct,0.013458700867905956
correct,0.006479421887296697
correct,0.00045819885385736436
correct,0.001934336506743064
correct,0.0005329075080015089
correct,0.007384941008513477
correct,0.0008721807440252648
correct,0.026912549149649235
correct,0.0011801028371044855
correct,0.03785599206775817
correct,0.0005713300102960879
correct,0.004069035046488144
correct,0.0006355139103368582
correct,0.003951130396251373
correct,0.033170649123650364
correct,0.003448833425297756
correct,0.0029785175829418974
correct,0.0007167539654131931
correct,0.0003842371427061205
correct,0.00043882772776822614
correct,0.001751824426238429
correct,0.12541719243748242
correct,0.00023723626642203343
correct,0.1784828516671811
correct,0.00032613547289977963
correct,0.0013971778775815297
correct,0.0034712939493946856
correct,0.0003436304622319777
correct,0.0014800534294033066
correct,0.00038090916983667366
correct,0.01103349923549306
correct,0.0004900239416317321
correct,0.010862227340991192
correct,0.0061677491382918104
correct,0.0012423893336770903
correct,0.0007660985139523146
correct,0.010674277917245454
correct,0.0006485296650155052
correct,0.017941383918308282
correct,0.0010917493899340557
correct,3.8977804050150485e-05
correct,0.000801281505786835
correct,0.005952226490296714
correct,0.0009038379886946733
correct,0.0033445509966474702
correct,0.000827238720996843
correct,0.006232462930835174
correct,0.0014336474885300945
correct,0.003762581913975331
correct,0.009846402861155103
correct,0.006769334770835796
correct,0.0002875466677106541
correct,0.003395421399271495
correct,0.007439989356248181
correct,0.041823709932201344
correct,0.0732674150921245
correct,0.00023503059062490665
correct,0.011044128232604034
correct,0.005875900768222336
correct,0.0014154945874740553
correct,0.0008312757573879983
correct,0.00028709511085330946
correct,0.0072596362392774545
correct,0.14776504687394104
correct,0.002285324179622405
correct,0.0019022432212348385
correct,4.981087961640184e-05
correct,0.004163958471709356
correct,0.00022786980442265824
correct,0.0014667193793269074
correct,0.008175509849651274
correct,0.08427254443002682
correct,0.0008586950096327661
correct,0.01575792344401795
correct,0.15110683637067768
correct,0.011392508075105726
correct,0.003396879161630408
correct,0.0032966635552900427
correct,0.0034908658607804167
correct,0.006267419696871205
correct,0.00029807660820620197
correct,0.06771598524452506
correct,0.01879333778759552
correct,0.010374540877096206
correct,0.0002511301683817422
correct,0.0038404337830985295
correct,0.0004313231465281464
correct,9.32810422251688e-05
correct,0.03480679461839587
correct,0.048797912209499604
correct,0.03194284255562084
correct,0.04248210853734509
correct,0.008686569362486608
correct,0.0006411660837233695
correct,0.006895611996207684
correct,0.04747990450164394
correct,0.003484108732847544
correct,0.002094451634123542
correct,0.0008473423155601577
correct,0.0022906109376236994
correct,0.0006163563259036299
correct,0.0075672048900633565
correct,0.004124284980418816
correct,0.00017289571132898527
correct,0.021333448427149786
correct,0.0009851421568095955
correct,0.002607299409038463
correct,0.0004861130495186999
correct,0.0342032577020289
correct,0.03659886636446217
correct,0.007090231070157412
correct,0.007717019081349219
correct,0.0016831507696529085
correct,0.0009060250811954293
correct,0.0008977555271217478
correct,0.0004832730376363547
correct,0.0009266780051387593
correct,6.670113560332196e-05
correct,0.0015126261392997388
correct,0.016809412281085533
correct,0.0008333761098847083
correct,0.0002363180422831145
correct,0.04588225170891389
correct,0.00202930674912238
correct,0.0026998360039004196
correct,0.001194608735382603
correct,0.003780993006942688
correct,0.002457404740673682
correct,0.008029248445256829
correct,0.011195044677949321
correct,0.026844601972556614
correct,0.0008311348946909116
correct,0.033165620936194504
correct,0.008712433660899828
correct,0.09368395478035611
correct,3.558091287458579e-05
correct,0.0016969287998124059
correct,0.012673078245236525
correct,0.00031419975472336863
correct,0.004760390580807579
correct,0.0006091498164904661
correct,0.0015929403120099202
correct,0.034463506356426685
correct,0.003050992060412452
correct,0.09436405212923228
correct,0.015144410713122081
correct,0.0029537862970792097
correct,0.01083328044285627
correct,0.00662832200151792
correct,0.0012671502627683003
correct,0.0010893130122859981
correct,0.003716143065043137
correct,0.008297695033824872
correct,0.0006808537072254835
correct,0.013605845444011572
correct,0.0012933046656053724
correct,0.0001247268666326398
correct,0.00846436166144741
correct,0.14321721241892257
correct,0.002025626026800776
correct,0.0005148298183767245
correct,0.0033886545202657103
correct,0.0010721742774134127
correct,0.0001280351573042816
correct,0.0010224636957214628
correct,0.0005730328716966609
correct,0.0036433445055771996
correct,0.00087383596357123
correct,5.2122271857898626e-05
correct,0.022797325201999175
correct,0.04984216774596088
correct,0.0020399448753718337
correct,0.10825779167723178
correct,3.533934042845017e-05
correct,9.062291747235829e-05
correct,0.0008130528679123872
correct,0.0019349300788785184
correct,0.0031380173463817634
correct,0.008102566045617838
correct,0.010470833683564268
correct,0.0009326919521560169
correct,0.004827482871029303
correct,0.0061542184925216575
correct,3.3146607997966254e-05
correct,0.008676269494174452
correct,0.000195103061770869
correct,0.0005084736005292875
correct,0.0040909847414197014
correct,0.010292377488125483
correct,0.0005816925082801696
correct,0.009835215229937558
correct,0.035017739367344106
correct,0.0022174213824852234
correct,0.0008664384507658544
correct,0.16938300812686835
correct,0.00029142656389297687
correct,0.007754485749528169
correct,0.02003205819756323
correct,0.08810699779515653
correct,0.025185066787337496
correct,0.017886140158585556
correct,3.14003304833615e-05
correct,0.01591085137291468
correct,0.0006500830408667825
correct,4.7828320685722426e-05
correct,0.0032164383788892007
correct,0.002151159067418594
correct,0.006588373556543525
correct,0.04304049412616107
correct,0.0005604325094605675
correct,0.0003602581086135941
correct,0.00025223505555569266
correct,4.15514358708722e-05
correct,3.957266754908075e-05
correct,5.868785901278595e-05
correct,0.04410935858470319
correct,1.549563234832494e-05
correct,0.0002636277550973347
correct,0.10367148995142993
correct,0.0005274936322377108
correct,9.99609326051532e-05
correct,0.0002039747983547686
correct,3.5177509686468695e-05
correct,0.00018911569117944593
correct,0.00022202691880135505
correct,0.008972098800335344
correct,0.0002825200724303461
correct,8.243293559380211e-05
correct,0.004379580931370369
correct,0.00042530138102405877
correct,0.00016250665595075192
correct,0.012714507445670532
correct,0.00013118073649375238
correct,9.473349732132936e-05
correct,0.00224049510617718
correct,6.53961600913013e-05
correct,0.00038174306754728025
correct,5.3859045710951904e-05
correct,6.993397976083724e-05
correct,0.0003803061136131263
correct,0.000981237208459084
correct,0.0005645327128520456
correct,0.00044303214055955894
correct,0.0042328994884742585
correct,0.001945360016728658
correct,0.001728076147022754
correct,0.004325129782944993
correct,0.0008163559056388277
correct,0.0004815425808334393
correct,0.00044012413507726173
correct,0.00010836213456123549
correct,0.03209654096983008
correct,0.0009099813251514535
correct,0.0003755825833989811
correct,0.0003429693578480394
correct,0.00011755546563641134
correct,0.00013971194992848282
correct,0.0017241523765047881
correct,4.273948989629866e-05
correct,0.0014632142111801623
correct,0.0016503605318966543
correct,0.0003897115782217602
correct,0.00014794182094434385
correct,0.0002005467151444557
correct,0.000595275613044105
correct,0.04177996476487058
correct,0.0002050787716886917
correct,0.0002318412540194679
correct,0.0004465056261177883
correct,0.0005357426032435151
correct,0.0051189275684863636
correct,1.746688356105462e-05
correct,0.00044967321706980423
correct,4.005419414558988e-05
correct,0.02920635089710939
correct,2.2280213027921207e-05
correct,0.0004485219454502178
correct,0.00031022818027818454
correct,0.0002954756011840744
correct,0.14242852394042874
correct,0.0004274127369503433
correct,0.00039272660408590254
correct,0.00030799118704939233
correct,6.306976527411466e-05
correct,0.05090586285474133
correct,0.00024492258590548863
correct,0.0061512400506139415
correct,0.13882119245144772
correct,0.12665355899405895
correct,0.018421911535249733
correct,0.049341899094209545
correct,0.0003358090005612245
correct,0.003555191823040296
correct,0.17928342443783948
correct,0.005114361596890427
correct,0.0016169563797912537
correct,0.002949013505985773
correct,0.07257498222014176
correct,0.15686513263347251
correct,0.010869509490588049
correct,0.08226401941154565
correct,0.09080186962875782
correct,0.007440379628885291
correct,0.01987011040083149
correct,0.1466423694845153
correct,0.04998831344727835
correct,0.03993673557748866
correct,0.0979087524358743
correct,0.0013541967038767293
correct,0.029693492112846612
correct,0.004658305424781697
correct,0.08420275038889138
correct,0.10718335330377529
correct,0.04184646833003195
correct,0.0233347041506959
correct,0.012234823925513274
correct,0.00012639302277937407
correct,0.14874913045414268
correct,0.004040871047580233
correct,0.08996801803737899
correct,0.029243404058795264
correct,0.0012899727850946975
correct,0.010078795581632431
correct,6.016500254345498e-05
correct,0.007297119389329092
correct,0.11826796898704746
correct,0.060966224032027706
correct,0.00850143312608739
correct,0.0011966224922241924
correct,0.14759253825362703
correct,0.01450381239138403
correct,0.07303150630846361
correct,7.760788936666842e-05
correct,0.00040508306826990246
correct,0.00016592488875601861
correct,0.0005456611022417892
correct,0.0899771561109703
correct,1.2807320301639635e-05
correct,0.0466640248582073
correct,0.15298302935220015
correct,0.011998637248226425
correct,0.0005682608991350399
correct,5.648589532106399e-05
correct,0.004919823950334707
correct,0.0006876356928638617
correct,0.0717828286565335
correct,0.03802270395290958
correct,0.03306111434140337
correct,0.00493147755973495
correct,0.023638898152836988
correct,0.019997418659701286
correct,0.07450896995148838
correct,0.07313114028273626
correct,0.0002691363555726514
correct,0.0013960259853095223
correct,0.022254854170044695
correct,0.1783783088615724
correct,0.0068894633588098
correct,0.10700421422987064
correct,0.0006592312566619417
correct,0.10639472448001157
correct,0.023328580919426467
correct,0.01181806548813568
correct,0.00019012145281896287
correct,0.010043918858879366
correct,0.18052163554718084
correct,0.023362432921836405
correct,0.13201256817070597
correct,0.0652097488293918
correct,0.014543857146299289
correct,0.013573067273395096
correct,0.016836182491576007
correct,0.021642993765435926
correct,0.0579726099554583
correct,0.14453417550252445
correct,0.17655728521917136
correct,0.008249152672474466
correct,0.000790589926139939
correct,0.21265628721277371
correct,0.0001531742840677386
correct,0.0008151862593965662
correct,0.00027191741515128275
correct,0.006960013978265721
correct,0.008589590785388396
correct,0.004686809411483624
correct,0.0009658523266444191
correct,0.026085945799499147
